1	35	120	
2	63	120	
3	35	120	
4	63	120	
5	70	120	
6	63	120	
7	63	120	
8	70	120	
9	70	130	
10	50	109.5	
11	40	109.5	
12	40	109.5	
13	50	109.5	
14	70	123	
15	70	120	
16	63	114	
17	58.35	112.7	
18	50	109.5	
19	63	114	
20	70	120	
21	70	120	
22	63	120	
23	35	113	
24	55	108.5	
