1	1	1	2	
2	2	2	3	
3	3	3	4	
4	3	4	5	
5	3	5	6	
6	3	6	7	
7	2	7	8	
8	2	8	9	
9	2	9	10	
10	2	10	11	
11	2	11	12	
12	2	12	13	
13	3	13	14	
14	3	14	15	
15	2	15	16	
16	2	16	17	
17	2	18	19	
18	3	19	20	
19	3	20	21	
20	3	21	22	
21	3	22	23	
22	3	23	24	
23	3	24	25	
24	3	25	26	
25	3	26	27	
26	3	27	28	
27	3	28	29	
28	3	29	30	
29	3	30	31	
30	3	31	32	
31	3	32	33	
32	2	33	34	
33	2	35	36	
34	3	36	37	
35	3	37	38	
36	3	38	39	
37	3	39	40	
38	3	40	41	
39	3	41	42	
40	3	42	43	
41	3	43	44	
42	3	44	45	
43	3	45	46	
44	3	46	47	
45	3	47	48	
46	3	48	49	
47	3	49	50	
48	2	50	51	
49	2	52	53	
50	3	53	54	
51	3	54	55	
52	3	55	56	
53	3	56	57	
54	3	57	58	
55	3	58	59	
56	3	59	60	
57	3	60	61	
58	3	61	62	
59	3	62	63	
60	3	63	64	
61	3	64	65	
62	3	65	66	
63	3	66	67	
64	2	67	68	
65	2	69	70	
66	3	70	71	
67	3	71	72	
68	3	72	73	
69	3	73	74	
70	3	74	75	
71	3	75	76	
72	3	76	77	
73	3	77	78	
74	3	78	79	
75	3	79	80	
76	3	80	81	
77	3	81	82	
78	3	82	83	
79	3	83	84	
80	3	84	85	
81	2	86	87	
82	3	87	88	
83	3	88	89	
84	3	89	90	
85	3	90	91	
86	3	91	92	
87	3	92	93	
88	3	93	94	
89	3	94	95	
90	3	95	96	
91	3	96	97	
92	3	97	98	
93	3	98	99	
94	3	99	100	
95	3	100	101	
96	2	101	102	
97	3	103	104	
98	3	104	105	
99	3	105	106	
100	3	106	107	
101	3	107	108	
102	3	108	109	
103	3	109	110	
104	3	110	111	
105	3	111	112	
106	3	112	113	
107	3	113	114	
108	3	114	115	
109	3	115	116	
110	3	116	117	
111	3	117	118	
112	2	118	119	
113	2	120	121	
114	3	121	122	
115	3	122	123	
116	3	123	124	
117	3	124	125	
118	3	125	126	
119	3	126	127	
120	3	127	128	
121	3	128	129	
122	3	129	130	
123	3	130	131	
124	3	131	132	
125	3	132	133	
126	3	133	134	
127	3	134	135	
128	2	135	136	
129	3	137	138	
130	3	138	139	
131	3	139	140	
132	3	140	141	
133	3	141	142	
134	3	142	143	
135	3	143	144	
136	3	144	145	
137	3	145	146	
138	3	146	147	
139	3	147	148	
140	3	148	149	
141	3	149	150	
142	3	150	151	
143	3	151	152	
144	2	152	153	
145	2	154	155	
146	3	155	156	
147	3	156	157	
148	3	157	158	
149	3	158	159	
150	3	159	160	
151	2	160	161	
152	2	161	162	
153	2	162	163	
154	2	163	164	
155	2	164	165	
156	2	165	166	
157	3	166	167	
158	3	167	168	
159	2	168	169	
160	1	169	170	
161	1	1	18	
162	3	3	20	
163	3	5	22	
164	3	7	24	
165	3	9	26	
166	3	11	28	
167	3	13	30	
168	3	15	32	
169	2	17	34	
170	3	19	36	
171	3	21	38	
172	3	23	40	
173	3	25	42	
174	3	27	44	
175	3	29	46	
176	3	31	48	
177	3	33	50	
178	1	35	52	
179	3	37	54	
180	3	39	56	
181	3	41	58	
182	3	43	60	
183	3	45	62	
184	3	47	64	
185	3	49	66	
186	1	51	68	
187	3	53	70	
188	3	55	72	
189	3	57	74	
190	3	59	76	
191	3	61	78	
192	3	63	80	
193	3	65	82	
194	3	67	84	
195	1	69	86	
196	3	71	88	
197	3	73	90	
198	3	75	92	
199	3	77	94	
200	3	79	96	
201	3	81	98	
202	3	83	100	
203	2	85	102	
204	3	87	104	
205	3	89	106	
206	3	91	108	
207	3	93	110	
208	3	95	112	
209	3	97	114	
210	3	99	116	
211	3	101	118	
212	2	103	120	
213	3	105	122	
214	3	107	124	
215	3	109	126	
216	3	111	128	
217	3	113	130	
218	3	115	132	
219	3	117	134	
220	1	119	136	
221	3	121	138	
222	3	123	140	
223	3	125	142	
224	3	127	144	
225	3	129	146	
226	3	131	148	
227	3	133	150	
228	3	135	152	
229	2	137	154	
230	3	139	156	
231	3	141	158	
232	3	143	160	
233	3	145	162	
234	3	147	164	
235	3	149	166	
236	3	151	168	
237	1	153	170	
238	4	2	171	
239	5	4	172	
240	5	6	173	
241	4	8	174	
242	4	10	175	
243	4	12	176	
244	5	14	177	
245	4	16	178	
246	5	155	179	
247	5	157	180	
248	5	159	181	
249	4	161	182	
250	4	163	183	
251	4	165	184	
252	5	167	185	
253	4	169	186	
254	4	1	187	
255	4	18	188	
256	5	17	189	
257	4	34	190	
258	4	35	191	
259	4	52	192	
260	4	51	193	
261	4	68	194	
262	4	69	195	
263	4	86	196	
264	5	85	197	
265	4	102	198	
266	5	103	199	
267	4	120	200	
268	4	119	201	
269	4	136	202	
270	5	137	203	
271	4	154	204	
272	4	153	205	
273	4	170	206	
274	6	171	207	
275	6	174	208	
276	6	175	209	
277	6	176	210	
278	6	178	211	
279	6	182	212	
280	6	183	213	
281	6	184	214	
282	6	186	215	
283	6	187	216	
284	6	188	217	
285	6	190	218	
286	6	191	219	
287	6	192	220	
288	6	193	221	
289	6	194	222	
290	6	195	223	
291	6	196	224	
292	6	198	225	
293	6	200	226	
294	6	201	227	
295	6	202	228	
296	6	204	229	
297	6	205	230	
298	6	206	231	
