118	13	42	33	34	35	
119	13	32	33	34	25	
120	13	32	33	34	35	
121	5	33	34	35	36	
122	13	33	34	35	44	
123	5	25	34	35	36	
124	13	25	34	35	44	
125	9	34	35	36	27	
126	1	34	35	36	70	
127	9	44	35	36	27	
128	1	44	35	36	70	
129	7	71	37	38	29	
130	7	71	37	38	39	
131	5	46	37	38	29	
132	5	46	37	38	39	
133	13	29	38	39	48	
134	13	29	38	39	40	
135	13	37	38	39	48	
136	13	37	38	39	40	
137	13	48	39	40	41	
138	13	48	39	40	31	
139	13	38	39	40	41	
140	13	38	39	40	31	
141	13	31	40	41	42	
142	13	31	40	41	50	
143	13	39	40	41	42	
144	13	39	40	41	50	
145	13	50	41	42	33	
146	13	50	41	42	43	
147	13	40	41	42	33	
148	13	40	41	42	43	
149	13	41	42	43	44	
150	13	41	42	43	52	
151	13	33	42	43	44	
152	13	33	42	43	52	
153	5	42	43	44	45	
154	13	42	43	44	35	
155	5	52	43	44	45	
156	13	52	43	44	35	
157	1	43	44	45	73	
158	3	43	44	45	54	
159	1	35	44	45	73	
160	3	35	44	45	54	
161	12	37	46	47	59	
162	9	37	46	47	48	
163	2	72	46	47	59	
164	1	72	46	47	48	
165	7	59	47	48	49	
166	7	59	47	48	39	
167	5	46	47	48	49	
168	5	46	47	48	39	
169	13	39	48	49	50	
170	7	39	48	49	60	
171	13	47	48	49	50	
172	7	47	48	49	60	
173	7	60	49	50	41	
174	8	60	49	50	51	
175	13	48	49	50	41	
176	5	48	49	50	51	
177	9	49	50	51	52	
178	1	49	50	51	61	
179	9	41	50	51	52	
180	1	41	50	51	61	
181	9	50	51	52	53	
182	9	50	51	52	43	
183	1	61	51	52	53	
184	1	61	51	52	43	
185	6	51	52	53	54	
186	8	51	52	53	62	
187	5	43	52	53	54	
188	7	43	52	53	62	
189	3	52	53	54	45	
190	1	52	53	54	74	
191	4	62	53	54	45	
192	2	62	53	54	74	
193	14	2	1	10	11	
194	15	2	1	10	64	
195	15	63	1	10	11	
196	16	63	1	10	64	
197	13	2	3	12	11	
198	13	2	3	12	13	
199	5	4	3	12	11	
200	5	4	3	12	13	
201	5	4	5	14	13	
202	5	4	5	14	15	
203	5	6	5	14	13	
204	5	6	5	14	15	
205	5	6	7	16	17	
206	5	6	7	16	15	
207	13	8	7	16	17	
208	13	8	7	16	15	
209	1	65	9	18	17	
210	2	65	9	18	66	
211	9	8	9	18	17	
212	12	8	9	18	66	
213	5	10	11	20	19	
214	5	10	11	20	21	
215	13	12	11	20	19	
216	13	12	11	20	21	
217	13	12	13	22	21	
218	13	12	13	22	23	
219	13	14	13	22	21	
220	13	14	13	22	23	
221	13	14	15	24	25	
222	13	14	15	24	23	
223	13	16	15	24	25	
224	13	16	15	24	23	
225	13	18	17	26	25	
226	13	18	17	26	27	
227	13	16	17	26	25	
228	13	16	17	26	27	
229	17	67	19	28	68	
230	7	67	19	28	29	
231	7	20	19	28	68	
232	13	20	19	28	29	
233	13	20	21	30	29	
234	13	20	21	30	31	
235	13	22	21	30	29	
236	13	22	21	30	31	
237	13	22	23	32	33	
238	13	22	23	32	31	
239	13	24	23	32	33	
240	13	24	23	32	31	
241	13	26	25	34	33	
242	13	26	25	34	35	
243	13	24	25	34	33	
244	13	24	25	34	35	
245	9	26	27	36	35	
246	1	26	27	36	70	
247	12	69	27	36	35	
248	2	69	27	36	70	
249	13	28	29	38	37	
250	13	28	29	38	39	
251	13	30	29	38	37	
252	13	30	29	38	39	
253	13	30	31	40	41	
254	13	30	31	40	39	
255	13	32	31	40	41	
256	13	32	31	40	39	
257	13	34	33	42	41	
258	13	34	33	42	43	
259	13	32	33	42	41	
260	13	32	33	42	43	
261	13	34	35	44	43	
262	5	34	35	44	45	
263	5	36	35	44	43	
264	6	36	35	44	45	
265	9	38	37	46	47	
266	1	38	37	46	72	
267	12	71	37	46	47	
268	2	71	37	46	72	
269	13	38	39	48	49	
270	13	38	39	48	47	
271	13	40	39	48	49	
272	13	40	39	48	47	
273	13	42	41	50	49	
274	5	42	41	50	51	
275	13	40	41	50	49	
276	5	40	41	50	51	
277	5	42	43	52	51	
278	13	42	43	52	53	
279	5	44	43	52	51	
280	13	44	43	52	53	
281	15	73	45	54	53	
282	16	73	45	54	74	
283	14	44	45	54	53	
284	15	44	45	54	74	
285	18	3	4	56	75	
286	18	5	4	56	75	
287	18	5	6	57	76	
288	18	7	6	57	76	
289	18	50	51	61	77	
290	18	52	51	61	77	
291	18	2	1	63	78	
292	19	10	1	63	78	
293	19	1	10	64	79	
294	18	11	10	64	79	
295	18	18	9	65	80	
296	18	8	9	65	80	
297	18	35	36	70	81	
298	18	27	36	70	81	
299	18	37	46	72	82	
300	18	47	46	72	82	
301	18	44	45	73	83	
302	19	54	45	73	83	
303	19	45	54	74	84	
304	18	53	54	74	84	
