1	35	120	
2	63	120	
3	63	120	
4	70	120	
5	63	120	
6	35	120	
7	70	120	
8	70	120	
9	50	109.5	
10	40	109.5	
11	63	114	
12	50	109.5	
13	70	130	
14	58.35	112.7	
15	35	117	
16	70	120	
17	63	120	
18	70	120	
19	70	123	
20	40	109.5	
21	40	109.5	
22	50	109.5	
23	35	113	
24	55	108.5	
