223	1	125	142	
224	3	127	144	
225	1	129	146	
226	4	131	148	
227	3	133	150	
228	3	135	152	
229	1	137	154	
230	1	139	156	
231	1	141	158	
232	1	143	160	
233	3	145	162	
234	3	147	164	
235	3	149	166	
236	3	151	168	
237	6	153	170	
238	7	2	171	
239	7	4	172	
240	7	6	173	
241	8	8	174	
242	7	10	175	
243	7	12	176	
244	8	14	177	
245	7	16	178	
246	7	155	179	
247	7	157	180	
248	8	159	181	
249	7	161	182	
250	7	163	183	
251	8	165	184	
252	8	167	185	
253	7	169	186	
254	7	1	187	
255	7	18	188	
256	8	17	189	
257	7	34	190	
258	7	35	191	
259	7	52	192	
260	7	51	193	
261	8	68	194	
262	8	69	195	
263	7	86	196	
264	7	85	197	
265	7	102	198	
266	7	103	199	
267	8	120	200	
268	7	119	201	
269	7	136	202	
270	7	137	203	
271	7	154	204	
272	8	153	205	
273	8	170	206	
274	9	174	207	
275	9	177	208	
276	9	181	209	
277	9	184	210	
278	9	185	211	
279	9	189	212	
280	9	194	213	
281	9	195	214	
282	9	200	215	
283	9	205	216	
284	9	206	217	
285	10	148	218	
286	11	218	219	
287	10	131	220	
288	11	220	221	
289	10	147	222	
290	11	222	223	
291	10	145	224	
292	11	224	225	
293	10	166	226	
294	11	226	227	
295	10	132	228	
296	11	228	229	
297	10	133	230	
298	11	230	231	
299	10	134	232	
300	11	232	233	
301	10	135	234	
302	11	234	235	
303	10	151	236	
304	11	236	237	
305	10	117	238	
306	11	238	239	
307	10	118	240	
308	11	240	241	
309	10	101	242	
310	11	242	243	
311	10	100	244	
312	11	244	245	
313	10	84	246	
314	11	246	247	
315	10	82	248	
316	11	248	249	
317	10	98	250	
318	11	250	251	
319	10	79	252	
320	11	252	253	
321	10	96	254	
322	11	254	255	
323	10	77	256	
324	11	256	257	
325	10	80	258	
326	11	258	259	
327	10	94	260	
328	11	260	261	
329	10	144	262	
330	11	262	263	
