1	70	120	
2	63	120	
3	63	120	
4	35	120	
5	35	120	
6	70	120	
7	63	120	
8	35	117	
9	40	109.5	
10	50	109.5	
11	70	130	
12	50	109.5	
13	63	114	
14	58.35	112.7	
15	63	120	
16	70	120	
17	70	120	
18	63	120	
19	35	113	
20	55	108.5	
