   1.0000000e+00   3.6700000e+02   1.0800000e+00
   2.0000000e+00   4.5000000e+02   1.3640000e+00
   3.0000000e+00   4.6900000e+02   1.4000000e+00
   4.0000000e+00   5.5300000e+02   9.4500000e-01
